email,name,attribs
mairiechamouille@wanadoo.fr,CHAMOUILLE,"{""nom_commune"": ""CHAMOUILLE"", ""departement_numero"": ""2"", ""zipcode"": ""02860"", ""population_commune"": ""263"", ""code_insee"": ""2158"", ""city"": ""CHAMOUILLE"", ""state"": ""AISNE""}"
communedechamps@orange.fr,CHAMPS,"{""nom_commune"": ""CHAMPS"", ""departement_numero"": ""2"", ""zipcode"": ""02670"", ""population_commune"": ""290"", ""code_insee"": ""2159"", ""city"": ""CHAMPS"", ""state"": ""AISNE""}"
mairie-de-champs@wanadoo.fr,CHAMPS,"{""nom_commune"": ""CHAMPS"", ""departement_numero"": ""63"", ""zipcode"": ""63440"", ""population_commune"": ""290"", ""code_insee"": ""2159"", ""city"": ""CHAMPS"", ""state"": ""AISNE""}"
mairiechaourse@orange.fr,CHAOURSE,"{""nom_commune"": ""CHAOURSE"", ""departement_numero"": ""2"", ""zipcode"": ""02340"", ""population_commune"": ""525"", ""code_insee"": ""2160"", ""city"": ""CHAOURSE"", ""state"": ""AISNE""}"
mairie.lachapellesurchezy@orange.fr,LA CHAPELLE-SUR-CHÉZY,"{""nom_commune"": ""LA CHAPELLE-SUR-CHÉZY"", ""departement_numero"": ""2"", ""zipcode"": ""02570"", ""population_commune"": ""283"", ""code_insee"": ""2162"", ""city"": ""LA CHAPELLE-SUR-CHÉZY"", ""state"": ""AISNE""}"
contact@charly-sur-marne.fr,CHARLY-SUR-MARNE,"{""nom_commune"": ""CHARLY-SUR-MARNE"", ""departement_numero"": ""2"", ""zipcode"": ""02310"", ""population_commune"": ""2711"", ""code_insee"": ""2163"", ""city"": ""CHARLY-SUR-MARNE"", ""state"": ""AISNE""}"
mairie.lecharmel@orange.fr,LE CHARMEL,"{""nom_commune"": ""LE CHARMEL"", ""departement_numero"": ""2"", ""zipcode"": ""02850"", ""population_commune"": ""323"", ""code_insee"": ""2164"", ""city"": ""LE CHARMEL"", ""state"": ""AISNE""}"
mairie-charmes@wanadoo.fr,CHARMES,"{""nom_commune"": ""CHARMES"", ""departement_numero"": ""2"", ""zipcode"": ""02800"", ""population_commune"": ""1651"", ""code_insee"": ""2165"", ""city"": ""CHARMES"", ""state"": ""AISNE""}"
charmes.mairie@orange.fr,CHARMES,"{""nom_commune"": ""CHARMES"", ""departement_numero"": ""3"", ""zipcode"": ""03800"", ""population_commune"": ""1651"", ""code_insee"": ""2165"", ""city"": ""CHARMES"", ""state"": ""AISNE""}"
mairie.charmes21@gmail.com,CHARMES,"{""nom_commune"": ""CHARMES"", ""departement_numero"": ""21"", ""zipcode"": ""21310"", ""population_commune"": ""1651"", ""code_insee"": ""2165"", ""city"": ""CHARMES"", ""state"": ""AISNE""}"
commune-charmes-les-langres@orange.fr,CHARMES,"{""nom_commune"": ""CHARMES"", ""departement_numero"": ""52"", ""zipcode"": ""52360"", ""population_commune"": ""1651"", ""code_insee"": ""2165"", ""city"": ""CHARMES"", ""state"": ""AISNE""}"
contact@mairie-charmes.fr,CHARMES,"{""nom_commune"": ""CHARMES"", ""departement_numero"": ""88"", ""zipcode"": ""88131"", ""population_commune"": ""1651"", ""code_insee"": ""2165"", ""city"": ""CHARMES"", ""state"": ""AISNE""}"
mairie.charteves@orange.fr,CHARTÈVES,"{""nom_commune"": ""CHARTÈVES"", ""departement_numero"": ""2"", ""zipcode"": ""02400"", ""population_commune"": ""364"", ""code_insee"": ""2166"", ""city"": ""CHARTÈVES"", ""state"": ""AISNE""}"
commune.chassemy@orange.fr,CHASSEMY,"{""nom_commune"": ""CHASSEMY"", ""departement_numero"": ""2"", ""zipcode"": ""02370"", ""population_commune"": ""807"", ""code_insee"": ""2167"", ""city"": ""CHASSEMY"", ""state"": ""AISNE""}"
contact@ville-chateau-thierry.fr,CHÂTEAU-THIERRY,"{""nom_commune"": ""CHÂTEAU-THIERRY"", ""departement_numero"": ""2"", ""zipcode"": ""02400"", ""population_commune"": ""14413"", ""code_insee"": ""2168"", ""city"": ""CHÂTEAU-THIERRY"", ""state"": ""AISNE""}"
mairiechatillon02@orange.fr,CHÂTILLON-LÈS-SONS,"{""nom_commune"": ""CHÂTILLON-LÈS-SONS"", ""departement_numero"": ""2"", ""zipcode"": ""02270"", ""population_commune"": ""85"", ""code_insee"": ""2169"", ""city"": ""CHÂTILLON-LÈS-SONS"", ""state"": ""AISNE""}"
chatillonsuroise@orange.fr,CHÂTILLON-SUR-OISE,"{""nom_commune"": ""CHÂTILLON-SUR-OISE"", ""departement_numero"": ""2"", ""zipcode"": ""02240"", ""population_commune"": ""126"", ""code_insee"": ""2170"", ""city"": ""CHÂTILLON-SUR-OISE"", ""state"": ""AISNE""}"
mairie.chaudun@orange.fr,CHAUDUN,"{""nom_commune"": ""CHAUDUN"", ""departement_numero"": ""2"", ""zipcode"": ""02200"", ""population_commune"": ""258"", ""code_insee"": ""2172"", ""city"": ""CHAUDUN"", ""state"": ""AISNE""}"
mairie@ville-chauny.fr,CHAUNY,"{""nom_commune"": ""CHAUNY"", ""departement_numero"": ""2"", ""zipcode"": ""02300"", ""population_commune"": ""11771"", ""code_insee"": ""2173"", ""city"": ""CHAUNY"", ""state"": ""AISNE""}"
chavignon.mairie@wanadoo.fr,CHAVIGNON,"{""nom_commune"": ""CHAVIGNON"", ""departement_numero"": ""2"", ""zipcode"": ""02000"", ""population_commune"": ""760"", ""code_insee"": ""2174"", ""city"": ""CHAVIGNON"", ""state"": ""AISNE""}"
mairie-chavigny@laposte.net,CHAVIGNY,"{""nom_commune"": ""CHAVIGNY"", ""departement_numero"": ""2"", ""zipcode"": ""02880"", ""population_commune"": ""146"", ""code_insee"": ""2175"", ""city"": ""CHAVIGNY"", ""state"": ""AISNE""}"
accueil@ville-chavigny.fr,CHAVIGNY,"{""nom_commune"": ""CHAVIGNY"", ""departement_numero"": ""54"", ""zipcode"": ""54230"", ""population_commune"": ""146"", ""code_insee"": ""2175"", ""city"": ""CHAVIGNY"", ""state"": ""AISNE""}"
mairiedechavonne@wanadoo.fr,CHAVONNE,"{""nom_commune"": ""CHAVONNE"", ""departement_numero"": ""2"", ""zipcode"": ""02370"", ""population_commune"": ""191"", ""code_insee"": ""2176"", ""city"": ""CHAVONNE"", ""state"": ""AISNE""}"
mairie.chermizy.ailles@gmail.com,CHERMIZY-AILLES,"{""nom_commune"": ""CHERMIZY-AILLES"", ""departement_numero"": ""2"", ""zipcode"": ""02860"", ""population_commune"": ""101"", ""code_insee"": ""2178"", ""city"": ""CHERMIZY-AILLES"", ""state"": ""AISNE""}"
mairiecherychartreuve02@orange.fr,CHÉRY-CHARTREUVE,"{""nom_commune"": ""CHÉRY-CHARTREUVE"", ""departement_numero"": ""2"", ""zipcode"": ""02220"", ""population_commune"": ""339"", ""code_insee"": ""2179"", ""city"": ""CHÉRY-CHARTREUVE"", ""state"": ""AISNE""}"
mairie.cherylespouilly@orange.fr,CHÉRY-LÈS-POUILLY,"{""nom_commune"": ""CHÉRY-LÈS-POUILLY"", ""departement_numero"": ""2"", ""zipcode"": ""02000"", ""population_commune"": ""676"", ""code_insee"": ""2180"", ""city"": ""CHÉRY-LÈS-POUILLY"", ""state"": ""AISNE""}"
cherylesrozoy@gmail.com,CHÉRY-LÈS-ROZOY,"{""nom_commune"": ""CHÉRY-LÈS-ROZOY"", ""departement_numero"": ""2"", ""zipcode"": ""02360"", ""population_commune"": ""107"", ""code_insee"": ""2181"", ""city"": ""CHÉRY-LÈS-ROZOY"", ""state"": ""AISNE""}"
mairie.chevennes@orange.fr,CHEVENNES,"{""nom_commune"": ""CHEVENNES"", ""departement_numero"": ""2"", ""zipcode"": ""02250"", ""population_commune"": ""141"", ""code_insee"": ""2182"", ""city"": ""CHEVENNES"", ""state"": ""AISNE""}"
commune-chevregny@orange.fr,CHEVREGNY,"{""nom_commune"": ""CHEVREGNY"", ""departement_numero"": ""2"", ""zipcode"": ""02000"", ""population_commune"": ""194"", ""code_insee"": ""2183"", ""city"": ""CHEVREGNY"", ""state"": ""AISNE""}"
mairie.chevresismonceau@orange.fr,CHEVRESIS-MONCEAU,"{""nom_commune"": ""CHEVRESIS-MONCEAU"", ""departement_numero"": ""2"", ""zipcode"": ""02270"", ""population_commune"": ""363"", ""code_insee"": ""2184"", ""city"": ""CHEVRESIS-MONCEAU"", ""state"": ""AISNE""}"
mairie@chezyenorxois.fr,CHÉZY-EN-ORXOIS,"{""nom_commune"": ""CHÉZY-EN-ORXOIS"", ""departement_numero"": ""2"", ""zipcode"": ""02810"", ""population_commune"": ""362"", ""code_insee"": ""2185"", ""city"": ""CHÉZY-EN-ORXOIS"", ""state"": ""AISNE""}"
chezysurmarne1@wanadoo.fr,CHÉZY-SUR-MARNE,"{""nom_commune"": ""CHÉZY-SUR-MARNE"", ""departement_numero"": ""2"", ""zipcode"": ""02570"", ""population_commune"": ""1320"", ""code_insee"": ""2186"", ""city"": ""CHÉZY-SUR-MARNE"", ""state"": ""AISNE""}"
mairiedechierry@orange.fr,CHIERRY,"{""nom_commune"": ""CHIERRY"", ""departement_numero"": ""2"", ""zipcode"": ""02400"", ""population_commune"": ""1048"", ""code_insee"": ""2187"", ""city"": ""CHIERRY"", ""state"": ""AISNE""}"
mairie.chigny@wanadoo.fr,CHIGNY,"{""nom_commune"": ""CHIGNY"", ""departement_numero"": ""2"", ""zipcode"": ""02120"", ""population_commune"": ""146"", ""code_insee"": ""2188"", ""city"": ""CHIGNY"", ""state"": ""AISNE""}"
mairie.chivres-en-laonnois@sfr.fr,CHIVRES-EN-LAONNOIS,"{""nom_commune"": ""CHIVRES-EN-LAONNOIS"", ""departement_numero"": ""2"", ""zipcode"": ""02350"", ""population_commune"": ""370"", ""code_insee"": ""2189"", ""city"": ""CHIVRES-EN-LAONNOIS"", ""state"": ""AISNE""}"
mairie.chivres-val@wanadoo.fr,CHIVRES-VAL,"{""nom_commune"": ""CHIVRES-VAL"", ""departement_numero"": ""2"", ""zipcode"": ""02880"", ""population_commune"": ""584"", ""code_insee"": ""2190"", ""city"": ""CHIVRES-VAL"", ""state"": ""AISNE""}"
mairiedechouy@nordnet.fr,CHOUY,"{""nom_commune"": ""CHOUY"", ""departement_numero"": ""2"", ""zipcode"": ""02210"", ""population_commune"": ""395"", ""code_insee"": ""2192"", ""city"": ""CHOUY"", ""state"": ""AISNE""}"
mairiecierges02@orange.fr,CIERGES,"{""nom_commune"": ""CIERGES"", ""departement_numero"": ""2"", ""zipcode"": ""02130"", ""population_commune"": ""73"", ""code_insee"": ""2193"", ""city"": ""CIERGES"", ""state"": ""AISNE""}"
cilly@paysdelaserre.fr,CILLY,"{""nom_commune"": ""CILLY"", ""departement_numero"": ""2"", ""zipcode"": ""02250"", ""population_commune"": ""223"", ""code_insee"": ""2194"", ""city"": ""CILLY"", ""state"": ""AISNE""}"
mairie-cirysalsogne@orange.fr,CIRY-SALSOGNE,"{""nom_commune"": ""CIRY-SALSOGNE"", ""departement_numero"": ""2"", ""zipcode"": ""02220"", ""population_commune"": ""878"", ""code_insee"": ""2195"", ""city"": ""CIRY-SALSOGNE"", ""state"": ""AISNE""}"
mairie.clacy@wanadoo.fr,CLACY-ET-THIERRET,"{""nom_commune"": ""CLACY-ET-THIERRET"", ""departement_numero"": ""2"", ""zipcode"": ""02000"", ""population_commune"": ""341"", ""code_insee"": ""2196"", ""city"": ""CLACY-ET-THIERRET"", ""state"": ""AISNE""}"
clairfontainemairie@wanadoo.fr,CLAIRFONTAINE,"{""nom_commune"": ""CLAIRFONTAINE"", ""departement_numero"": ""2"", ""zipcode"": ""02260"", ""population_commune"": ""571"", ""code_insee"": ""2197"", ""city"": ""CLAIRFONTAINE"", ""state"": ""AISNE""}"
clamecy.mairie@wanadoo.fr,CLAMECY,"{""nom_commune"": ""CLAMECY"", ""departement_numero"": ""2"", ""zipcode"": ""02880"", ""population_commune"": ""222"", ""code_insee"": ""2198"", ""city"": ""CLAMECY"", ""state"": ""AISNE""}"
contact@mairie-clamecy.fr,CLAMECY,"{""nom_commune"": ""CLAMECY"", ""departement_numero"": ""58"", ""zipcode"": ""58500"", ""population_commune"": ""222"", ""code_insee"": ""2198"", ""city"": ""CLAMECY"", ""state"": ""AISNE""}"
mairie.clastres@orange.fr,CLASTRES,"{""nom_commune"": ""CLASTRES"", ""departement_numero"": ""2"", ""zipcode"": ""02440"", ""population_commune"": ""615"", ""code_insee"": ""2199"", ""city"": ""CLASTRES"", ""state"": ""AISNE""}"
mairie.clermontlesfermes@orange.fr,CLERMONT-LES-FERMES,"{""nom_commune"": ""CLERMONT-LES-FERMES"", ""departement_numero"": ""2"", ""zipcode"": ""02340"", ""population_commune"": ""123"", ""code_insee"": ""2200"", ""city"": ""CLERMONT-LES-FERMES"", ""state"": ""AISNE""}"
mairie.coincy57@orange.fr,COINCY,"{""nom_commune"": ""COINCY"", ""departement_numero"": ""57"", ""zipcode"": ""57530"", ""population_commune"": ""1312"", ""code_insee"": ""2203"", ""city"": ""COINCY"", ""state"": ""AISNE""}"
mairiedecoingt@orange.fr,COINGT,"{""nom_commune"": ""COINGT"", ""departement_numero"": ""2"", ""zipcode"": ""02360"", ""population_commune"": ""75"", ""code_insee"": ""2204"", ""city"": ""COINGT"", ""state"": ""AISNE""}"
mairie.colligis-crandelain@wanadoo.fr,COLLIGIS-CRANDELAIN,"{""nom_commune"": ""COLLIGIS-CRANDELAIN"", ""departement_numero"": ""2"", ""zipcode"": ""02860"", ""population_commune"": ""183"", ""code_insee"": ""2205"", ""city"": ""COLLIGIS-CRANDELAIN"", ""state"": ""AISNE""}"
mairie.colonfay@wanadoo.fr,COLONFAY,"{""nom_commune"": ""COLONFAY"", ""departement_numero"": ""2"", ""zipcode"": ""02120"", ""population_commune"": ""76"", ""code_insee"": ""2206"", ""city"": ""COLONFAY"", ""state"": ""AISNE""}"
commenchon2@wanadoo.fr,COMMENCHON,"{""nom_commune"": ""COMMENCHON"", ""departement_numero"": ""2"", ""zipcode"": ""02300"", ""population_commune"": ""193"", ""code_insee"": ""2207"", ""city"": ""COMMENCHON"", ""state"": ""AISNE""}"
mairie.concevreux@orange.fr,CONCEVREUX,"{""nom_commune"": ""CONCEVREUX"", ""departement_numero"": ""2"", ""zipcode"": ""02160"", ""population_commune"": ""263"", ""code_insee"": ""2208"", ""city"": ""CONCEVREUX"", ""state"": ""AISNE""}"
mairie.de.conde.en.brie@wanadoo.fr,CONDÉ-EN-BRIE,"{""nom_commune"": ""CONDÉ-EN-BRIE"", ""departement_numero"": ""2"", ""zipcode"": ""02330"", ""population_commune"": ""659"", ""code_insee"": ""2209"", ""city"": ""CONDÉ-EN-BRIE"", ""state"": ""AISNE""}"
communecondesuraisne@orange.fr,CONDÉ-SUR-AISNE,"{""nom_commune"": ""CONDÉ-SUR-AISNE"", ""departement_numero"": ""2"", ""zipcode"": ""02370"", ""population_commune"": ""417"", ""code_insee"": ""2210"", ""city"": ""CONDÉ-SUR-AISNE"", ""state"": ""AISNE""}"
condesursuippe@orange.fr,CONDÉ-SUR-SUIPPE,"{""nom_commune"": ""CONDÉ-SUR-SUIPPE"", ""departement_numero"": ""2"", ""zipcode"": ""02190"", ""population_commune"": ""222"", ""code_insee"": ""2211"", ""city"": ""CONDÉ-SUR-SUIPPE"", ""state"": ""AISNE""}"
mairie-condren@wanadoo.fr,CONDREN,"{""nom_commune"": ""CONDREN"", ""departement_numero"": ""2"", ""zipcode"": ""02700"", ""population_commune"": ""711"", ""code_insee"": ""2212"", ""city"": ""CONDREN"", ""state"": ""AISNE""}"
c.connigis@orange.fr,CONNIGIS,"{""nom_commune"": ""CONNIGIS"", ""departement_numero"": ""2"", ""zipcode"": ""02330"", ""population_commune"": ""320"", ""code_insee"": ""2213"", ""city"": ""CONNIGIS"", ""state"": ""AISNE""}"
mairie.contescourt@wanadoo.fr,CONTESCOURT,"{""nom_commune"": ""CONTESCOURT"", ""departement_numero"": ""2"", ""zipcode"": ""02680"", ""population_commune"": ""64"", ""code_insee"": ""2214"", ""city"": ""CONTESCOURT"", ""state"": ""AISNE""}"
mairie@corbeny.fr,CORBENY,"{""nom_commune"": ""CORBENY"", ""departement_numero"": ""2"", ""zipcode"": ""02820"", ""population_commune"": ""746"", ""code_insee"": ""2215"", ""city"": ""CORBENY"", ""state"": ""AISNE""}"
mairie.corcy@wanadoo.fr,CORCY,"{""nom_commune"": ""CORCY"", ""departement_numero"": ""2"", ""zipcode"": ""02600"", ""population_commune"": ""315"", ""code_insee"": ""2216"", ""city"": ""CORCY"", ""state"": ""AISNE""}"
mairie.coucy.le.chateau@gmail.com,COUCY-LE-CHÂTEAU-AUFFRIQUE,"{""nom_commune"": ""COUCY-LE-CHÂTEAU-AUFFRIQUE"", ""departement_numero"": ""2"", ""zipcode"": ""02380"", ""population_commune"": ""1064"", ""code_insee"": ""2217"", ""city"": ""COUCY-LE-CHÂTEAU-AUFFRIQUE"", ""state"": ""AISNE""}"
coucyleseppes@orange.fr,COUCY-LÈS-EPPES,"{""nom_commune"": ""COUCY-LÈS-EPPES"", ""departement_numero"": ""2"", ""zipcode"": ""02840"", ""population_commune"": ""587"", ""code_insee"": ""2218"", ""city"": ""COUCY-LÈS-EPPES"", ""state"": ""AISNE""}"
mairie.coucy.la.ville@wanadoo.fr,COUCY-LA-VILLE,"{""nom_commune"": ""COUCY-LA-VILLE"", ""departement_numero"": ""2"", ""zipcode"": ""02380"", ""population_commune"": ""214"", ""code_insee"": ""2219"", ""city"": ""COUCY-LA-VILLE"", ""state"": ""AISNE""}"
mairie.coulonges-cohan@orange.fr,COULONGES-COHAN,"{""nom_commune"": ""COULONGES-COHAN"", ""departement_numero"": ""2"", ""zipcode"": ""02130"", ""population_commune"": ""429"", ""code_insee"": ""2220"", ""city"": ""COULONGES-COHAN"", ""state"": ""AISNE""}"
mairie.coupru@wanadoo.fr,COUPRU,"{""nom_commune"": ""COUPRU"", ""departement_numero"": ""2"", ""zipcode"": ""02310"", ""population_commune"": ""196"", ""code_insee"": ""2221"", ""city"": ""COUPRU"", ""state"": ""AISNE""}"
commune-de-courbes@orange.fr,COURBES,"{""nom_commune"": ""COURBES"", ""departement_numero"": ""2"", ""zipcode"": ""02800"", ""population_commune"": ""34"", ""code_insee"": ""2222"", ""city"": ""COURBES"", ""state"": ""AISNE""}"
mairiedecourboin@wanadoo.fr,COURBOIN,"{""nom_commune"": ""COURBOIN"", ""departement_numero"": ""2"", ""zipcode"": ""02330"", ""population_commune"": ""300"", ""code_insee"": ""2223"", ""city"": ""COURBOIN"", ""state"": ""AISNE""}"
mairie-de-courchamps@orange.fr,COURCHAMPS,"{""nom_commune"": ""COURCHAMPS"", ""departement_numero"": ""2"", ""zipcode"": ""02810"", ""population_commune"": ""90"", ""code_insee"": ""2225"", ""city"": ""COURCHAMPS"", ""state"": ""AISNE""}"
mairie.courchamps@wanadoo.fr,COURCHAMPS,"{""nom_commune"": ""COURCHAMPS"", ""departement_numero"": ""49"", ""zipcode"": ""49260"", ""population_commune"": ""90"", ""code_insee"": ""2225"", ""city"": ""COURCHAMPS"", ""state"": ""AISNE""}"
mairie.de.courmelles@wanadoo.fr,COURMELLES,"{""nom_commune"": ""COURMELLES"", ""departement_numero"": ""2"", ""zipcode"": ""02200"", ""population_commune"": ""1708"", ""code_insee"": ""2226"", ""city"": ""COURMELLES"", ""state"": ""AISNE""}"
mairie.courmont@wanadoo.fr,COURMONT,"{""nom_commune"": ""COURMONT"", ""departement_numero"": ""2"", ""zipcode"": ""02130"", ""population_commune"": ""110"", ""code_insee"": ""2227"", ""city"": ""COURMONT"", ""state"": ""AISNE""}"
mairiecourmont@orange.fr,COURMONT,"{""nom_commune"": ""COURMONT"", ""departement_numero"": ""70"", ""zipcode"": ""70400"", ""population_commune"": ""110"", ""code_insee"": ""2227"", ""city"": ""COURMONT"", ""state"": ""AISNE""}"
courtemont.varennes@wanadoo.fr,COURTEMONT-VARENNES,"{""nom_commune"": ""COURTEMONT-VARENNES"", ""departement_numero"": ""2"", ""zipcode"": ""02850"", ""population_commune"": ""293"", ""code_insee"": ""2228"", ""city"": ""COURTEMONT-VARENNES"", ""state"": ""AISNE""}"
mairiedecouvrelles@orange.fr,COUVRELLES,"{""nom_commune"": ""COUVRELLES"", ""departement_numero"": ""2"", ""zipcode"": ""02220"", ""population_commune"": ""191"", ""code_insee"": ""2230"", ""city"": ""COUVRELLES"", ""state"": ""AISNE""}"
mairie@couvron.fr,COUVRON-ET-AUMENCOURT,"{""nom_commune"": ""COUVRON-ET-AUMENCOURT"", ""departement_numero"": ""2"", ""zipcode"": ""02270"", ""population_commune"": ""1324"", ""code_insee"": ""2231"", ""city"": ""COUVRON-ET-AUMENCOURT"", ""state"": ""AISNE""}"
coyolles@wanadoo.fr,COYOLLES,"{""nom_commune"": ""COYOLLES"", ""departement_numero"": ""2"", ""zipcode"": ""02600"", ""population_commune"": ""391"", ""code_insee"": ""2232"", ""city"": ""COYOLLES"", ""state"": ""AISNE""}"
mairie.cramaille@orange.fr,CRAMAILLE,"{""nom_commune"": ""CRAMAILLE"", ""departement_numero"": ""2"", ""zipcode"": ""02130"", ""population_commune"": ""131"", ""code_insee"": ""2233"", ""city"": ""CRAMAILLE"", ""state"": ""AISNE""}"
mairie.craonne@orange.fr,CRAONNE,"{""nom_commune"": ""CRAONNE"", ""departement_numero"": ""2"", ""zipcode"": ""02160"", ""population_commune"": ""77"", ""code_insee"": ""2234"", ""city"": ""CRAONNE"", ""state"": ""AISNE""}"
commune.craonnelle@orange.fr,CRAONNELLE,"{""nom_commune"": ""CRAONNELLE"", ""departement_numero"": ""2"", ""zipcode"": ""02160"", ""population_commune"": ""109"", ""code_insee"": ""2235"", ""city"": ""CRAONNELLE"", ""state"": ""AISNE""}"
mairie.crecyaumont@orange.fr,CRÉCY-AU-MONT,"{""nom_commune"": ""CRÉCY-AU-MONT"", ""departement_numero"": ""2"", ""zipcode"": ""02380"", ""population_commune"": ""286"", ""code_insee"": ""2236"", ""city"": ""CRÉCY-AU-MONT"", ""state"": ""AISNE""}"
commune.crecysurserre02@orange.fr,CRÉCY-SUR-SERRE,"{""nom_commune"": ""CRÉCY-SUR-SERRE"", ""departement_numero"": ""2"", ""zipcode"": ""02270"", ""population_commune"": ""1464"", ""code_insee"": ""2237"", ""city"": ""CRÉCY-SUR-SERRE"", ""state"": ""AISNE""}"
mairie.crepy@crepy-aisne.fr,CRÉPY,"{""nom_commune"": ""CRÉPY"", ""departement_numero"": ""2"", ""zipcode"": ""02870"", ""population_commune"": ""1921"", ""code_insee"": ""2238"", ""city"": ""CRÉPY"", ""state"": ""AISNE""}"
crepy.mairie@orange.fr,CRÉPY,"{""nom_commune"": ""CRÉPY"", ""departement_numero"": ""62"", ""zipcode"": ""62310"", ""population_commune"": ""1921"", ""code_insee"": ""2238"", ""city"": ""CRÉPY"", ""state"": ""AISNE""}"
contact@mairie-crezancy.fr,CRÉZANCY,"{""nom_commune"": ""CRÉZANCY"", ""departement_numero"": ""2"", ""zipcode"": ""02650"", ""population_commune"": ""1125"", ""code_insee"": ""2239"", ""city"": ""CRÉZANCY"", ""state"": ""AISNE""}"
mairie.lacroix02@orange.fr,LA CROIX-SUR-OURCQ,"{""nom_commune"": ""LA CROIX-SUR-OURCQ"", ""departement_numero"": ""2"", ""zipcode"": ""02210"", ""population_commune"": ""124"", ""code_insee"": ""2241"", ""city"": ""LA CROIX-SUR-OURCQ"", ""state"": ""AISNE""}"
communecrouttessurmarne@orange.fr,CROUTTES-SUR-MARNE,"{""nom_commune"": ""CROUTTES-SUR-MARNE"", ""departement_numero"": ""2"", ""zipcode"": ""02310"", ""population_commune"": ""644"", ""code_insee"": ""2242"", ""city"": ""CROUTTES-SUR-MARNE"", ""state"": ""AISNE""}"
mairie.crouy02@orange.fr,CROUY,"{""nom_commune"": ""CROUY"", ""departement_numero"": ""2"", ""zipcode"": ""02880"", ""population_commune"": ""2708"", ""code_insee"": ""2243"", ""city"": ""CROUY"", ""state"": ""AISNE""}"
